intersect_smiles,qm9_id,al9_id
C#CCNc1ccon1,123381,2527781
CC1C(C)C1N(C)C=O,60928,459880
CC(C)c1cncnn1,124511,2357351
CC1C(=O)CC1(O)CO,103558,444907
CC(O)C1=CNC(=O)C1,59013,830453
CC(C)C1CC12CCO2,59421,864375
CN(C=O)C1CCC1=O,61039,8159349
C#CCC(CO)C1CC1,102191,7218286
COC(C)CC1(C)CC1,101700,8946852
C#CC1CCCCOC1,35960,2440070
C1=CC2OCC2CCC1,41781,3482444
CC1CC2C(=O)C(C)C12,90593,6934141
C#CC(CN(C)C)=NO,22096,8173802
CCCC1(OC)CC1O,119051,2983056
C#CC1(CC)CCC1O,105626,3906126
N#CC1(CNC=O)CC1,52061,7066311
CC(C#N)C1CCN1C,57051,174707
O=C1OCC2C=CCN12,46774,5541873
CCC1(C)CC2C(C)C21,103962,2919311
CC12CCC1COCO2,73266,181514
C1=C2CCC=C2COC1,41525,1448071
CC1C=C2CCOC2O1,92616,6511680
OCCNc1ccco1,33219,7650246
C#CC(C)(CC#N)NC,100223,9212922
COC1CNC1CC#N,115755,6690549
CC1=CCOCC(C)C1,96199,4959080
CCC1C(C)C(C)C1O,109584,4357176
CCOC1(C#N)CNC1,119290,8732292
CC(CO)C1=CCCC1,101139,1116546
CC(CO)C(C)(C)CO,100669,2002789
CCC1(C#N)C2CCC21,103046,3107071
C#CC1(O)CC(O)C1C,85813,208174
C#CCC(C)N(C)C=O,61207,784644
C#CC1CC12CC(=O)N2,43864,4751905
C#CC12C(C)CC1C2C,80489,504793
CC#CC1CC1(O)CC,103791,1909631
CCCN(C=O)CC#N,118392,8205202
O=C1C=CNCCC1=O,47634,4563710
CC12CCN1CC2C#N,73168,344868
CCCc1c[nH]c(N)c1,33073,4282925
Nc1ccc(N)c(F)c1,132604,5634666
CC(C#N)n1cccn1,124429,626463
N#CC12CCCC1CO2,34409,5661124
C#CC(=O)CCC(C)C,60305,1731271
CC1=CC2CC2OC1C,92048,5712027
CCC(OC)C(C)CO,100946,4077259
O=C1OCC12C=CCC2,46309,5850978
CC1NCC1(C#N)CO,105621,6170275
CCOCCC(N)C#N,122909,8723203
CC1COC2CCC2O1,95347,4617238
CC1=CNCCCC1=O,75586,2176553
COC1C(C)C1NC=O,109845,7758093
CC(C)C(=O)NCC#N,57978,2400262
CC1C(=O)CCCC1O,95619,2082907
CC1C2C=CC(C)(C)C12,79958,954900
CC(O)C(=O)OC1CC1,57966,357271
CCCC1C=CC(C)C1,120500,7943474
CCCCNC(=O)CO,122822,7892838
CCC1=C(C)C(=O)OC1,108607,3526445
C1CC2CCOCC2C1,42023,3121681
NC(=O)CCOC1CC1,56267,6100238
O=C1COCCCC1O,96535,7275072
CC#CC(C)(N)CC#N,52621,2215443
CC1CC2CCC2(C)C1,92497,6461281
COC1C=C(C#N)CO1,115259,4424760
CC(C)COCC(C)C,60448,1577628
CCN=c1cccno1,126889,8731230
COCC1=CC(O)CC1,119779,7081403
O=C1C=CCCCC1O,96228,7422033
CC1NC(C(C)C)C1=O,59341,2786294
CC12CCC1OC2C#N,73167,2631568
CC1CNC(=O)OC1C,93507,6881588
CCC1=CC(O)CC1C,108861,4363371
C#CC1CC12CNC2=O,46237,5500622
OCCC1(CO)CCC1,119097,7459895
CCc1cc(N)n(C)c1,31638,3707768
CCOC1(C2CC2)CC1,119163,8163103
C#CC(C)CC1CCO1,61653,3660554
CC1(C(N)=O)C=CCO1,54253,1603576
O=C1C=C(CO)COC1,108782,7478967
CCCCC1(O)CC1O,122164,9960127
CCCC(OC)C1CC1,118493,1512460
C1=CCc2c[nH]cc2C1,24330,2578701
OC1CCCC12COC2,95965,7328657
C#CC1CC(COC)C1,120521,5948933
CC1CC2C(C1)C2(C)C,90453,6201743
CCC1=C(N)COC1=O,108657,3007585
CCC1C2COC12CC,111756,3737139
CC1=CCOCOC1=O,75585,3946620
NC(=O)CC#CC1CC1,55490,4755366
CCCC(C)CC1CC1,118236,3358023
C#CC1NCC(C)C1=O,93609,6605038
C#CC(=O)C(C)C(C)O,58172,216388
O=C1CC2COC(C1)C2,45371,6110539
CC1CC2CCCC1C2,91753,5255426
CCC1CC(C)C1(C)O,112727,2487904
CCN1CC2(CC2)C1=O,114186,8606105
CC1C(=O)N(C=O)C1C,76252,1409695
CC#CCC12CC1CO2,53552,1265888
CC#CC1CC2C(C)C12,53321,2579899
C#CCC1(C#N)CC1C,87296,6731858
CC(O)(CO)C1(C)CC1,100012,520023
CCC12CCC1C(C)O2,108314,3382189
CCC1CC(CC#N)C1,113042,1839787
CC1CCC(C(N)=O)C1,93923,6699162
CCC1C2CC(=O)OC12,110774,2973020
OC1COC1C1CCO1,94576,7265779
COC1(C)CCNC1=O,104375,9041777
CCN1CC(=O)C1(C)C,112185,8279813
CC1=CC=CCC(O)C1,93052,495491
CC1(O)CC2CC=CC21,63927,2194649
c1ccc(C2CC2)nc1,24640,4048989
CC1CCC(C)(C)C1=O,93655,4629805
CN1CCC(=O)C(=O)C1,93199,9931727
CC1OC(CC#N)C1O,86792,6856064
CCCC(=O)COCC,121729,2489543
C#CC1(C)CC1C(C)C,59388,1547604
COC1C=CC(=O)CC1,115192,8854276
CCOCCC1(O)CC1,122999,8222859
CCC(C)(C#N)NC=O,100373,6608122
COCC1CC1C1CC1,120764,5942066
CC(O)C1C(C)CC1C,59112,1894482
COCC(=O)C(C)(C)O,117087,5282039
CCC1=CCCC1(C)C,109306,1904387
CCC(C)C#CCCO,116888,6452461
CCCC(CCC)=NO,22200,1145158
CN1C(=O)N(C)C2CC21,81952,8867707
CCCC1(C)C2COC21,118719,1878466
OCC#CC1CCCO1,97863,7333830
CC(CO)C1C(C)C1C,101155,1021002
C#CC1OCC1(O)CO,104274,7517668
C#CC1CC12CCCO2,35228,104651
CCC1CC(C)C(=O)N1,112662,4081017
OC1CC2COCC=C12,92641,7313700
CC1CC12CC1CC1O2,87855,7101442
CC(=O)C1OC(C)C1O,86584,6013900
CCC1(O)C(=O)OC1C,103155,4213238
CCC1NC(=O)C1CO,112262,4032091
N#CCC1CCOC1=O,47475,4989190
C#CC1(CC#N)COC1,36052,3654198
O=C1CC2C1C2C1CC1,44139,6478968
CC(O)CCCC(N)=O,60435,82937
C#CC(=O)NC1CC1O,88928,6534364
Cc1nc(C#N)[nH]c1C,26764,456451
N#CC1(C2CC2)CCO1,33543,5303627
C#CCCn1cncn1,123356,2352990
CC1COC2C(C)C2C1,83270,2148582
CCC1CC1C1CC1O,113814,3024402
N#CCCCCC1CC1,36796,6393596
CCCCN1CC(=O)C1,122396,8513013
C#CC1C(CO)C1CO,110125,7412276
CC12CC1CC=CC2O,84837,1023771
N#CC1CC(=O)CCO1,47372,4815158
CC1=CCC(=O)CC=C1,75109,57700
C#CC1COC(CO)C1,115431,7390529
CC1CC1OC1CC1C,88978,7167687
O=C1OCC2C=CC1N2,46847,5480219
OC1C=CCC=CC1O,84867,5309092
CC1C2CC3(CC3)CC12,82545,519686
CC(C)C1OCC1(C)C,59657,598841
CC1(C)COC(=O)C1=O,64066,2536018
N#CC1=CC2CCC1N2,34562,6792877
N#CC(N)C12CCC1C2,56768,6502485
CN1C(C#N)C2NCC21,83671,7821132
Cc1cc(O)cn1C=O,27987,834408
CCC(O)C1CC(=O)C1,101214,2556838
CC1OCCC2CC2O1,96163,4555657
COC(C)C#CC(C)O,100467,9805616
O=C1C2C=CC3CC1C32,43068,5575491
O=C1C=CNC(=O)CC1,45985,6620956
COCCOC1CC1C,123037,6988259
OC1CCC=C2COC21,95479,7300215
CC(CO)C1=CCOC1,101140,2483380
C#CCc1ccc(N)o1,28685,5221537
CCCC(O)CNC=O,118292,924858
CCC1CC(O)CC1C,112907,2973582
CC#CCC(CC)CO,102602,8901468
Cc1ccn(CCO)c1,33147,835749
OCC1C(CO)C2CC12,111424,7570799
C#CC1COC1C(N)=O,55332,5013250
CC1OCC2(CC2)C1O,94810,6041312
CCC(O)C(C)C(N)=O,100729,1704100
N#CCOC1CC(O)C1,86992,5687072
CC1OC2CC1OC2C,91741,6802551
CC1CCC2OCC=C12,95357,5648193
CC1C(=O)C2(C#N)CC12,81716,1601145
CCc1ccc(F)cc1,133033,2319110
CC(C)C1CC1(O)C#N,59392,2815202
CC1=CCCN(C)C1=O,95396,9885849
CCC(O)C#CC(N)=O,100450,4062848
O=C1CN2C(CO)CC12,114417,7523697
N#CC1OC2CCC1O2,35528,6542807
CC(O)C1C2OC(=O)C21,59164,564651
CC1C(O)CCN1C=O,94000,1351575
CC1OC2(C)CCCC12,89524,4848773
CC1CC2CC2CCO1,96148,6290783
O=C1C=CC(O)C(=O)C1,84334,7218333
CC1NC(C2CC2)C1=O,86594,6591999
CC(O)C1COCOC1,59793,335403
CN(C)C1=CC(=O)NC1,58981,8414510
CC1COCCC(=O)C1,96286,4979814
CCC(C)(O)C#CC#N,99936,7053132
O=C1NCC2CCCN12,47104,5603581
C#Cc1cn(C)cc1C,29762,8652272
CN=c1cnoc(C)c1,127866,9823813
N#CC(C(N)=O)C1CC1,53912,5013121
CN1CC=CC=CC1=O,93055,7944975
OCC12CC(O)C1C2O,106332,7670000
CC1CCCC1(C)CO,104391,5641453
CC1=C(C)C2CCC1C2,73841,1347675
CCCCCC(C)=NO,22164,8619190
O=CNC1=CCCOC1,51315,6958717
OC1CC=CC2CC2C1,93038,7213586
CCCOC1(C)CC1C,122165,8821018
C1=CC2COC(C=C1)C2,41789,3114687
CC1CCC(=O)C(C)C1,93227,5027219
CC1(CC#N)CNC1=O,64741,2426801
CN1C=CC(=O)OCC1,95671,9579212
CC1OCC(O)C(C)O1,93842,5842654
C1CC1CC1C2CCC21,36888,3884156
CN(C)C(=O)C1COC1,57918,8694627
CCCC1OC(C)C1O,120485,9959872
OCC1C=C2CCC2O1,114863,7450629
C#CC(=O)CN(C)CC,101539,8441245
C#CC1(C)OC2CC2O1,65583,196194
CCOC(=O)CCC#N,117425,8636231
C1=C2CCCC2CCC1,41991,3547128
C#CC1(O)CCCC1O,95932,7270188
C#CC1CN(C=O)C1C,77218,460079
OCCC(O)C1(O)CC1,118107,7434937
C#CC1CNC=CC1=O,43407,5134614
OCC#Cc1cnc[nH]1,30578,7300414
C1=CC2CC(CO2)OC1,41808,2608128
COC1CC12CC(=O)O2,113424,7610428
CC#Cc1cncnn1,124134,3648641
OCC1OC2CCC2O1,114877,7416312
CC1(C)CC1OCCO,122434,1565835
C#CCOCC(O)CC,101875,2969750
CCCN=c1occo1,33180,8086928
COC1(C(C)=O)CCC1,105496,9198598
CC1=C(C)COCOC1,73873,85201
OCCC1COCOC1,121419,7560143
C#CCC(O)CC(N)=O,61293,4832344
CCc1nc(CO)co1,31716,2755628
CC1=C(CO)COC1C,108614,4848981
CCC(=O)C#CCC#N,98038,6205738
OC1C=CC2CC=CC12,84678,4641763
CCc1nocc1C#N,126476,4279346
CC1=CCC(CO)C1C,114918,2199058
CCC(O)C1CC1(C)C,101252,3841127
CC1OCC1(C)CCO,118955,7031333
CC1CC(C)C2(C)CC12,86379,6399165
C#CC(O)COC1CC1,62062,6398251
CCC1CC2C(O)C12C,114316,3924018
c1ccn(CC2CC2)c1,24167,4247847
CCOC(C)C#CC#N,117867,8437995
OCC1CC2C(CO)C12,110947,7576567
CCCc1cnc(O)o1,32911,3646824
C#CC1=CC=CCCC1,34581,1674655
CC12C=CCC(C=C1)O2,68669,463535
CCC1=CCOC2CC12,109343,2712109
OCC1=CCCC1CO,116016,7441204
CC1OCC(O)C1CO,110053,5140693
O=C1CC2CC(=O)N2C1,44702,4919598
CC1CCOC1(C)C#N,95913,6948779
OCCC12COCC1C2,119627,7534020
C#CC1=CCCCC1C,96201,6264564
C#CC(O)C(O)CC#N,61199,4543300
OCC1=CCCC1=NO,23120,7378769
CCC1CCC(C)C1=O,115307,3241378
COCC(C)(C)COC,117725,5914062
CC1OCC1C#CC#N,94493,6041290
Cc1cc(F)ccc1F,132492,1253610
OCC1(O)C=CCCC1,104434,7667527
CCOC12CCC1CC2,119731,8866317
CCc1oc(C)cc1O,30826,3238723
OCC1=CC=CCCC1,109097,7404497
CCCC(C)CC(C)O,118221,4288969
CC1=CC(=O)C(C)(C)C1,74057,1517450
CC12CC(=O)CNC1C2,70551,692237
CCc1c[nH]c(C#N)c1,32373,3275993
CCCC12COC1C2O,119707,3149423
CC1=CC(=O)C=CCN1,74123,153479
C#CCC1(O)CC(=O)C1,64677,5073029
CC1C(=O)CCC1C#N,77315,200465
C#CC1=CCCCC1O,96209,7234995
N#CCC1=CCCC1=O,47152,4423156
CC1(C)C=CCC(=O)C1,63350,3201674
C1=CC2COCC2CC1,41941,845542
CC(=O)C1CCC(=O)C1,55218,2638893
C#CC1C(OC)C1OC,110123,8858249
C#CCC1CC2C(C)C12,80717,1476444
CC1OC(C#N)C1(C)O,85680,7024413
CC#CCC(=O)C(C)C,53468,2609116
C1=CC2=CCCOC2C1,39541,2665848
CC1(OCC2CC2)CC1,66143,3942510
CC(CC#N)N1CCC1,61262,2606203
C#CC(C)(C)NCC#N,57686,1201614
CCOC(=O)C#CC#N,116992,8442787
CCCC1NC(=O)C1C,120395,4963045
O=C1CC(CO)=CC1O,108813,7604067
C#CC1CC(O)C1CC,109976,2871806
OCC1C2C=CCCC21,111839,7486890
CC(=O)CN1CC2CC21,55921,1281403
CC#CC(O)CC(N)=O,52703,1639325
N#CC1=CCC2CC2C1,34602,4761984
CCC1C(C)C2CCC12,109886,2261441
C#CC1=CC(C#N)CC1,35646,2119766
C#CC(C(N)=O)C(C)C,58019,383266
C#CC(CC)NC(N)=O,102246,3380808
CCC1=CCOCC=C1,109385,3858299
Cc1cc(C(C)C)c[nH]1,26313,2298993
C#CC12COCC1CO2,34401,1857413
C#CC1OC2(C)CCC12,72850,485454
CC1COC(C(C)O)O1,59653,3460618
CC1CCNC(=O)CO1,95688,6285276
CCC1CC1(C)NC=O,113264,3586769
Cc1oc(=O)ccc1O,26875,3095683
CC#CC1(OC)COC1,105479,9531058
CCC(=O)C(=O)C(C)C,98072,5775132
CCC1CC(O)C1(C)O,112729,2865301
C#CC1OC(C)C1(C)O,85677,7004329
CC1(n2cccc2)CC1,26511,1236201
CN=c1nc(C)cco1,30492,8934111
CC(C)(O)CC1CC1O,88945,745397
COc1ccoc(=N)c1,31421,9376602
CC(=O)CC1CC(=O)N1,55834,3592206
C#CC1CC1(C)C(C)O,58486,1080430
C#CC(C)OC(C)CO,101626,1579115
OC1COC2CCOC12,95386,7331931
OC1COCC2CCC12,96191,7218892
C#CC(=O)CC(C)C#N,61340,2126014
CCc1ncc(C#N)o1,31889,3994481
CCN(C=O)C(C)C#N,102065,8523558
C#CCC1(C)CC1C#N,64680,343699
CCOCC1OC2CC12,122560,8015330
CC1=CC(=O)C(C)C1O,76264,452892
CC(=O)C1C(C)C1C#N,76071,3084018
O=CN1CCCC(=O)C1,50658,4773694
CC1COC12CCCC2,94461,4434955
CCCCCOC1CC1,123157,8352719
CCOC1(CO)CCC1,119088,8866305
CC(=O)c1[nH]ccc1C,25714,1413125
CCC12COC1C2OC,111750,3892460
CCc1nccn1C=O,32183,1802454
CC1C(C)C2CC2C1C,81961,1754941
CC1C=C(CO)C(C)C1,108854,5288875
CCCC(C)(O)C(C)O,117658,2285749
CCC1C(C)C12COC2,109702,2560074
COC1CC12C=CCC2,113568,8298344
CC12C=CC(CC1O)C2,91455,1376317
c1cc2cncc-2co1,24476,6123857
OC1C=CC(O)C(O)C1,86215,6622458
C#CC(C)C1CCC1O,57045,3635547
OCC(O)CCC1CC1,101849,7314723
N#CC12CCCC1OC2,34418,5109995
OCCC1C2CCCC12,120332,7577006
CC1C=CCNC1C#N,84894,8889654
CC1CC=C2CC(O)C21,90322,6853693
C#CC1(OC)CC(C)C1,104636,9701867
C1=CCCOCC=CC1,42115,1938415
CC#CC(CO)COC,118416,6595773
CC#CCC(=O)NCC,117274,8606417
C#CCC1(O)CCC1=O,64751,5066298
CC1C=CC2CC2C1O,84655,7211637
CCC1OC2(C)C(C)C12,114042,2808605
CC#CC(O)CCCO,121855,1741913
CC(C#N)C(C)NC=O,61775,1227297
CC1OCCOC1CO,116443,6410120
CN(C)C1(C#N)CNC1,58712,8881041
N#CC1=CC(=O)CNC1,47333,6540013
O=C1OCC=C1CCO,119870,7593737
Cc1ccnc(=O)n1C,29637,8204050
CC#CC1CC(=O)C1C,53208,2332460
COCC1OC2CCC21,120991,6099297
CC1=CC(=O)C(C)CN1,93762,5097661
CC1CC=C(CO)C1O,109164,6284276
C#CC1C2CC(C#N)C12,34766,3179074
CC1(O)C2C=CCCC21,63160,240520
C#CC(=O)CC1CCO1,42417,6620571
O=C1OCCC12CCC2,47412,5500742
CCC12COCC1OC2,108509,3785013
CC(C)(C)CC1CCO1,57530,2217629
Cc1cc(CO)c(C)o1,31009,1429685
COC1CC(=O)C2CC12,112305,7759474
CC1C=CC(C#N)NC1,94020,6828272
CC1CC1C(=O)N(C)C,57902,5053666
CC(C)C1CC=CC1C,59593,3637463
C#CC1OCCCC1O,96415,7418586
O=C(CCO)C1CCO1,117269,7480704
CC(C)C1C=CCCO1,59774,2452294
CCC1(C)C=CNC1=O,103527,3640317
CC(O)C1CCNC1=O,59745,30547
O=C1OCCC2CC2O1,47578,4542858
CCOC1CC12COC2,120660,8823234
O=C1C=C2COCC2C1,45539,5245527
C#CC1(C(C)=O)CCO1,54339,1764875
OC12CC=CC(CC1)C2,72465,6777729
CC1CC2=CCCCC21,90346,6017749
N#CC1(O)CC1CCO,120601,7678064
CCCC(C)(C#N)OC,117770,3249906
CNC1C(=O)OC1(C)C,109437,9633873
c1ncc(CC2CC2)o1,24114,3597162
C#CCc1ccccn1,24029,933343
CN1CC=CCCC1=O,93156,9913029
N#CC1CC2CCC2N1,35549,6318145
CC1CC(O)CNC1=O,93224,6812447
CC(O)CC(CO)CO,102637,2207694
CC1CC(C)(C#N)C1=O,85790,5604909
C#CC1C(O)C1CC#N,77029,4997104
C#CC1=CCC(CO)C1,114934,7577475
CCCC(=O)OC(C)C,117337,2982390
CC1=CCNC(C#N)C1,75439,43225
CC(C)C1CC2C(O)C12,59535,1283574
CC1CC2C(=O)CN2C1,91234,5172133
CCC(C)(O)C1(O)CC1,100022,6029294
O=C1COCCC2CC12,47811,4787484
CC#CCOC(C)C#N,53654,2347407
COCCC1CCCC1,122678,6501657
COC(C)C1(O)CC1O,100985,9653502
CN1CC2(CCO2)C1=O,89973,7976867
C#CC(C)N(C)CC#N,61174,404534
OCC1C=CC=CCC1,116049,7581016
CC1CC=C(C#N)C1C,92678,4853004
C#Cc1ccc(C)n1C,29725,8762294
CC1C2CC(C#N)NC12,80734,119258
CC1CC(C)C(C#N)N1,86221,6582082
C#CC1C(C)CC1C#N,85707,5618450
C1CC2(CO1)CC1CC12,38444,881998
OCCCC1=CCOC1,122333,9977816
N#CCCCC1COC1,36776,5743646
O=C1C=CC(O)C(O)C1,85367,6976768
CC1CC12CCCC2O,88152,6078544
CC1CCC2CC2CO1,95238,5435423
COC1CCCC2CC21,116325,5852139
CC1CCCC=CC1=O,96221,6834455
N#CC1CC(C(N)=O)C1,54925,4909125
CCNc1ccncn1,33000,8437483
CC1(O)CC1C(N)C#N,56918,129092
COC(C)C(CO)OC,100950,9349303
OC1(C2CCC2)COC1,65927,6972742
CC1=CC2C(O)C2CC1,83238,3082450
O=C1CC2CCC12CO,108450,7546879
CC#CC(C)(C#N)NC,99800,9461154
CCCC1=CCC(O)C1,119831,3761740
CCC1(C(C)(C)C)CC1,104983,4027736
C#CC1CN(C(N)=O)C1,54929,5915607
O=CN1CC2(COC2)C1,50164,7099984
C#CC(CC)C1CCO1,99663,6015396
CC#Cc1nonc1C,124177,3115392
N#CC(C#CCO)CO,97634,7333815
c1cc(OC2CC2)c[nH]1,24163,394720
CCOCC(=O)C(C)=O,121597,8452968
O=C1CNC12CC=CC2,46287,6322279
CCC(C(C)=O)C1CC1,101914,7173177
CC1CC1(C)C(O)C#N,56646,4956455
CC1(O)CCC(O)CC1,93690,2070975
CC1C=CCOC1CO,116031,7597988
COC1CC2=CCCC21,114280,7752479
CCC1COC2CCC12,115948,3321089
CC1OC2(CC2)C1C#N,89770,5410024
C#CCOC(C)(C)CC,100137,4557084
OC1CC=CC12CCC2,92959,7278780
CC1=CC(O)C2CCC12,84116,317188
CC1=CCC2C(C)OC12,90732,5774054
CCC1C2CCOCC12,111870,1142811
CC1C=C(CO)C(=O)C1,108843,7708120
C#CC1C2CC(=O)C12C,66393,1464327
CC1C=CN(C)C(=O)O1,85081,6177237
C#CCCCC1COC1,36768,3561085
CCC1(C#N)C(N)C1O,102996,2890293
C#CC(CC)OCC#N,102890,2054661
CC(C)C1CNC(=O)C1,59604,709700
CC#CCC(C)CCO,118167,3043483
C1#CCOCOCCC1,42126,1411478
N#CC1NC2COCC12,35582,6542804
COCC1=CNC(=O)C1,119818,4418234
COC(C#N)C(C)(C)O,99527,9428874
C#CC(CO)C(O)C#N,99572,7271086
COC(C)CCC(C)=O,101795,9433530
CCC1CC=C(C)CO1,115298,1774419
O=C1CC2CC(O)C1C2,91613,7513431
CC12OCC1OC2CO,114807,566839
CC1C=CCCC(=O)N1,85609,4526660
C1CC2(C3CC3)CC2O1,40430,1301262
COCC1(C)CNC1=O,118932,5102141
C#CC(NC)C(O)C#N,99548,9637125
O=C1C(O)CC12COC2,89977,7303741
N#CCC1C=CC(=O)C1,43648,5823011
C#CC(O)(CO)C(C)O,99857,2076378
C#CCCNC(C)C#N,62187,1036123
N#CC1OCCCC1=O,47766,6648280
CCCCC(C)(O)C#N,121803,5469475
C#CC1CCC1OCC,121186,8034858
CC1CCC2C(C)C2C1,83273,490248
C#CC(CO)COCC,122088,8689552
C#CC1CNC(=O)CN1,46151,6315374
CC1C(O)C1C1CCC1,76643,489815
N#CC1=CCOCC=C1,34654,6954194
CC1OCCC12CCO2,95959,5561326
Cc1occc1CCO,32781,3059432
OC1COC2(COC2)C1,94859,7282051
CC1OC2CCCC12O,92600,5643393
O=C1CC2NC1CC2O,91730,7237501
Cc1cc(N)cnc1O,28415,2029528
CCC(=O)C1OCC1=O,98800,5356320
CCC(=O)CC(C)(C)C,99023,7112634
CC1CC(=O)C12COC2,85131,7198316
C1OCC2CC3CC1C23,38926,2338530
O=C1C=CC=CCC1O,93056,7668216
C1OC2CC3(CC3)OC12,40078,2513461
Cc1cnc(C)c(N)n1,28451,1078602
C#CC(O)C(=O)C(C)=O,56426,4256888
CC1=CC(=O)OCC1C,93406,5607881
O=CNC1CCCOC1,51886,5010412
N#CC1(N)CC1CCO,120599,6250534
CC(=O)COC(C)CO,101774,3200441
OCC1C=CC(O)C1O,111981,7653252
Cc1occc1N(C)C,26167,8685182
CCC1(CC(C)=O)CC1,104580,291052
N#CC(N)c1cc[nH]c1,26070,6793440
CC1=CCCCOC1=O,75580,1570417
CCCOC1(C)COC1,122193,8744724
CC1C2C=CCOCC12,83987,7257783
CC1OCC(C)(C)C1O,93676,7051430
CNc1c[nH]cc1NC,32528,9859468
C#CC12CCCC1CC2,34391,4304252
COCCC1C(C)C1C,122355,6555947
COCC1=CCOCC1,119892,5935013
CCOCC(C)(C)CC,121842,8198173
N#CC1CCC2COC12,35812,6099828
CC1C=CCCC1(C)O,84878,7619964
CC1=CCCCC12CC2,75543,2234421
O=CNCCC1(O)CC1,66318,4473393
CCC#CCCCCC,122745,8508046
CC(C1CC1)C1COC1,60587,2300330
CCOC12CCOC1C2,119614,7984886
CCCC1C(C)CC1O,120030,1219866
CC(C)C1OCCCO1,59786,2822626
CC1COC12CCOC2,94462,4617164
C#CC(C#N)C1CCC1,33395,2359921
CC12CC1C(=O)C2CO,109402,928117
CC(=O)CC(O)C(C)O,58292,601515
C#CC1CCC1(O)CO,104270,7316039
CCC(CC)OCC#N,102674,9865959
O=C1CC2(COC2)C1O,75814,4641551
CC1OC(=O)C2COC12,85322,6163714
CC1C(=O)CC2C(O)C12,80170,512096
CC1COC(CO)C1=O,115305,6578257
CC(O)C12COCC1C2,58898,409351
CC1(O)C(O)CC1C#N,85668,1096927
CC(C)n1cc[nH]c1=O,26374,2743406
C#CC12CC3CC3C1C2,33846,2897023
N#CCOCC1COC1,36785,4859819
CC1(C)CCCC(O)C1,95749,2208310
CCC1C=CC(=O)NC1,115187,3501041
COCCCC(N)C#N,122914,4796782
C#CCOC1(C)COC1,65812,1118855
CC(=O)C1CC=CC1O,84792,2180501
CC1=CCCC1(O)C#N,75452,2234357
CCC1=CCCC(C)C1,109298,4186733
CC(C#N)CC(C)CO,101621,593484
CC(C)(C)C1CNC1=O,57465,2385219
COCC(O)CC1CC1,118250,6091837
CC(CO)c1ncc[nH]1,30645,2643178
C1=CC2(CCC2)C2CC12,38061,852456
CCC1=CC2CCC1O2,109071,3606730
CC1C=CC(C(N)=O)O1,86738,6606246
CC1C=CC2C(C)C2O1,80555,7762842
CC#CC(C)C(F)(F)F,133484,3590786
CC1=CCC(O)C1(C)O,92702,2569030
CC(C)C1C(=O)OC1C,59094,2401069
N#CC#Cc1cnc[nH]1,23936,4475360
C#Cc1cnccc1O,28992,6350633
OC1CC2(O)COC1C2,89492,7327413
C#CCC(=O)C(C)C#N,56456,869910
N#CC12CC1COCO2,34039,6140589
CC1COC(C)C1CO,110052,6868415
CC1CC2C(CCO)C12,120134,7021658
O=C1OCC1C1COC1,46371,7066159
CCC1C(=O)CCC1O,110024,3722675
CC#CCC1CC2CC12,53598,2383757
C1COC(C2CCO2)C1,39683,2549822
CCC(=O)N1CCCC1,98889,6356463
CCC(CC)CC(C)C,102640,5426214
N#CCCc1cnco1,24068,6154351
COC1(C)CCOC1C,104414,9037301
CCc1ccnc(N)n1,32088,4129699
CCC(CO)C(O)C#N,102511,9866578
CC12CC1OCC2CO,115866,441005
CC1C(O)C2C=CCC12,76867,1534952
CC(C)CC(C)C1CC1,59988,3938952
CC(=O)C12COC1CO2,54591,1728299
CCC1CC(C(C)O)O1,112966,4364965
C1=CC2C(C1)C21CCC1,40890,1996574
OC1CC2CCCC1O2,91773,4802612
C1CC23CC2CCC3O1,39331,3962917
O=C(C#CCO)C1CC1,97511,7366448
CC1(C)OCC(O)C1O,93664,143100
CC1C2CC(C)(O)CC12,80403,119213
CCC(=O)C1CC(=O)N1,98635,5960358
CCC1COC(C)C1C,115340,2692287
C#CC(=O)n1cccn1,130553,6198657
CCC(CO)CNC=O,102696,9951652
c1ncc2c(n1)CCO2,24702,4049101
CC#CCc1cn[nH]n1,124191,1162872
CCN1C(=O)CC2CC21,111470,8475422
OC1COCC2C(O)C12,83887,5659435
C#CCOCCCC#N,36818,2331140
CC1OCC2(CCC2)O1,94853,4702421
CC(CO)CC(C)CO,101668,2388766
O=C1CC2CC(=O)C2O1,44704,6600641
NC(=O)C1CC2(CC2)C1,55105,5695924
CCC1(COC)CCO1,119076,4291263
CCC(=O)OCC(C)O,99271,6627935
CC1CC2CC(=O)OC12,91265,6044884
CC1(C#N)OCCC1O,95905,270395
C#Cc1cccc(N)n1,27590,6243927
COC1OC(C)C=C1C,112866,5975745
CCC(CO)C1COC1,102589,8891631
CCOC1CC(O)CO1,121115,7950402
CC(O)C(O)C#CC#N,58157,349922
C#CC1CC1(C)OCC,118801,8326060
CCC(CC)OC(N)=O,102616,8891329
OC1C(O)C12CCOC2,76581,6343871
CC1CC1C1=CCCC1,88568,5791159
O=C1CCNC12CC2O,88147,4495038
OC12CCCOC1CC2,73283,4690383
O=C1NCC1OC1CC1,46395,5128232
CC1OC(=O)CC1(C)C,85429,4883365
CC1OCC2CC2C1C,95213,6572904
CC#CC1C(O)C1OC,109727,7865006
CCC1=CCC(C)CC1,109174,3606967
CC1C(CO)C2CC12C,111277,526478
